N,P,K,temperature,humidity,ph,rainfall,label
68.57,46.56,31.55,26.07962657,82.2516913,6.41192564,131.2086611,jute
83.27,52.56,40.63,25.47092332,87.61736282,7.38593494,165.76438675,jute
80.02,47.71,41.63,23.16118687,86.62997081,6.62502639,160.67419378,jute
74.42,33.67,44.58,23.35918455,88.26196106,6.38780597,207.23781206,jute
74.85,41.76,44.81,26.27601465,81.45405663,6.55140213,160.25990949,jute
72.17,47.55,42.81,23.14353397,83.35600758,7.20022971,215.01292067,jute
70.0,48.71,37.16,24.02864313,89.95303278,6.5294834,177.39144093,jute
62.44,39.01,41.16,25.4755167,84.6977944,6.20765364,194.98032135,jute
67.98,36.86,44.45,24.138795,79.62682397,6.93809158,180.12948397,jute
90.73,35.92,40.1,25.64439518,87.36436184,6.31054988,202.79398915,jute
83.59,54.45,43.06,26.29493592,86.29410766,5.98450565,160.8087549,jute
89.17,48.54,41.44,24.06590863,86.15655345,6.09984335,186.96839058,jute
81.01,38.17,41.86,24.45493271,84.08596095,6.72830897,147.26580734,jute
64.87,23.19,39.32,25.44218716,85.70428939,6.70681468,172.17915618,jute
76.1,46.73,38.84,23.5188369,89.53538966,6.88920822,143.98327084,jute
83.64,48.58,42.18,24.73574782,85.78351334,6.21327378,144.57253638,jute
90.71,45.9,33.19,23.85256305,76.21002635,6.47019087,209.46461895,jute
81.28,36.9,38.97,26.61066927,87.03398693,7.12306466,197.2121981,jute
89.9,39.62,38.98,21.61454302,84.28630958,7.13631971,212.82162682,jute
74.62,56.82,44.71,25.51506585,88.10160046,6.80724265,208.34800609,jute
80.22,52.23,40.07,25.05074122,87.76044347,6.49400457,194.87381736,jute
65.77,45.02,34.67,26.44403608,85.15197801,6.92654334,172.81296338,jute
85.14,40.88,46.62,22.52321254,89.14997803,6.78497915,151.3368017,jute
93.28,49.29,38.83,24.53306727,85.80565486,7.09674022,194.74945903,jute
67.95,35.64,34.06,27.78295255,85.44744204,6.08066938,130.39563658,jute
83.69,43.67,43.63,25.62273419,86.46676581,6.75947493,138.12265855,jute
89.94,53.24,44.48,24.80368953,84.94518865,6.48196416,161.27334836,jute
81.89,42.09,45.57,24.25215573,88.27725528,6.49738822,144.38860783,jute
89.78,43.13,39.68,24.87051833,86.72940777,7.26619382,190.45363055,jute
94.87,25.16,33.1,27.78829849,54.07652849,6.23332367,148.17065431,coffee
104.22,28.24,35.21,25.10529508,53.31066184,6.72398427,133.77770884,coffee
102.94,32.19,30.37,24.68484515,64.50467721,6.2693513,143.32020122,coffee
128.42,24.4,32.99,25.50619855,49.5815662,6.87849425,153.61944885,coffee
95.08,30.06,27.95,23.87181947,56.30001303,6.49531417,200.59853131,coffee
95.42,30.08,30.31,24.02383101,61.58657307,6.73832449,174.28372754,coffee
84.68,23.8,18.82,25.35340228,59.11797259,6.15819519,140.742333,coffee
110.38,24.87,29.98,27.28400479,57.5019347,7.2411645,154.14681268,coffee
102.75,26.45,29.48,24.98784129,57.33464728,6.67301612,166.90581542,coffee
95.11,30.96,28.28,25.67682645,53.33794622,6.94626035,144.40074862,coffee
94.75,35.21,27.21,26.37026157,59.46376261,6.94414307,180.42899183,coffee
108.58,20.12,28.69,26.08347428,51.9027207,6.59117512,149.7467983,coffee
89.24,24.09,31.12,26.82413499,54.34726395,6.99860649,164.28882499,coffee
121.45,32.91,23.66,29.80619107,54.96094341,6.43814151,142.66961875,coffee
101.47,23.55,25.73,26.92597499,52.88685842,6.79824327,120.20591585,coffee
94.52,28.57,29.54,26.97545918,66.49887034,6.89770189,157.91598573,coffee
114.6,33.4,31.99,26.17712819,48.69278266,6.27881947,158.68653177,coffee
110.73,20.33,31.35,25.35763927,62.0684883,7.00022959,156.6714081,coffee
99.36,22.88,36.96,25.55381289,59.08280554,7.17320921,160.80292567,coffee
95.82,32.03,31.54,26.42534586,59.10483452,6.1214478,152.41610052,coffee
98.14,34.06,30.76,27.48852361,48.55561671,6.90827249,129.23224853,coffee
92.3,25.45,31.68,24.69382789,46.25435704,6.42760478,143.26088117,coffee
110.81,30.44,27.35,27.2906356,67.74872521,7.31036859,144.72908287,coffee
82.42,26.35,35.83,22.73088809,62.56312797,7.07061668,133.23404672,coffee
102.59,23.53,24.99,25.59609539,49.87569426,7.07945791,187.46958893,coffee
105.42,29.95,31.75,25.57208787,57.06504946,7.05276924,161.42836286,coffee
113.1,27.63,31.44,27.40500172,59.60933025,6.68583116,161.245963,coffee
99.3,31.13,34.54,24.08479278,65.47252646,7.00109688,165.30003634,coffee
105.18,38.47,24.31,28.40299564,54.82232376,6.7854877,137.2680557,coffee
95.96,31.02,25.7,21.50213914,53.94291127,5.96780509,118.34188329,coffee
105.05,24.39,32.41,25.27214739,55.88351186,7.27967874,173.77359048,coffee
73.08,28.87,25.5,25.81463617,67.93525695,7.35762509,140.96834203,coffee
90.93,27.09,31.7,28.29707788,56.06370248,6.66428173,173.39121152,coffee
106.78,27.65,29.11,26.54379386,52.65271789,7.32700527,156.87190653,coffee
108.59,29.64,19.55,23.40119504,56.79000354,6.37133808,156.80429547,coffee
119.14,22.47,33.87,21.21010374,52.72196972,6.30815978,171.37146775,coffee
108.2,18.57,24.79,22.36116582,52.69130785,6.27498764,157.24910293,coffee
85.99,28.68,20.21,27.5552002,61.24505817,7.2282735,185.67128419,coffee
88.5,24.6,27.44,25.02787599,54.17134805,6.66667826,163.83662077,coffee
80.31,19.97,26.25,28.57925239,48.30840545,6.94802204,151.91942959,coffee
110.64,20.32,31.47,28.93323904,58.87088386,6.38172539,111.1771602,coffee
91.06,34.57,32.35,28.02882248,58.91843928,7.1214883,181.65304446,coffee
90.97,29.38,35.57,23.69527714,59.60436141,7.04770818,98.06130804,coffee
88.77,28.94,36.77,24.14882288,64.55022211,7.28528269,142.13989513,coffee
110.74,24.39,26.47,23.35672287,67.18542152,6.88112301,157.66061926,coffee
101.77,25.13,34.24,22.57890538,45.89896813,7.22252576,143.10226796,coffee
98.74,28.5,32.94,22.20213995,50.94496979,7.17721946,147.17534696,coffee
99.45,26.82,28.12,23.02195596,55.96063241,6.48362984,181.36535616,coffee
107.2,26.38,21.58,24.12282266,65.6831002,7.23633956,183.19952211,coffee
89.5,29.53,25.94,23.1444093,67.69828345,7.36078947,184.39253043,coffee
102.72,23.03,33.95,27.64326385,59.41076432,6.02939199,152.1252687,coffee
122.21,33.78,22.52,27.21455799,65.17009734,7.3937608,158.18246742,coffee
87.51,27.41,34.15,24.40784881,60.49172178,6.79805045,177.6312836,coffee
99.74,28.61,31.97,26.45916497,64.44773776,7.13210869,124.66813409,coffee
124.8,29.92,28.8,25.97948283,56.78128409,6.66880273,152.65815856,coffee
98.16,27.87,28.33,24.45474697,59.70967492,6.61862464,148.39883989,coffee
91.6,25.32,27.64,26.09009223,57.55714425,6.51988917,157.31430876,coffee
102.81,22.6,30.16,25.26593811,60.91771984,6.70289573,136.70963365,coffee
107.49,31.91,34.86,23.23738751,54.22029825,6.59084085,149.73806902,coffee
99.5,33.59,24.23,27.58067606,47.94868505,7.80387532,131.6615619,coffee
79.72,23.36,37.92,26.91334768,69.6232395,6.93374006,150.87754463,coffee
94.05,31.27,29.38,24.67157619,58.61772778,7.42245627,192.27513232,coffee
86.51,37.0,33.26,29.75380405,53.43382306,7.06082711,178.04537255,coffee
96.06,32.66,45.99,28.01809215,53.87261118,7.01037838,163.66244539,coffee
95.88,30.41,21.76,27.26023321,62.33639293,6.75516519,133.37690814,coffee
103.53,32.8,29.28,26.29706266,63.0688705,7.18968761,142.16784237,coffee
96.29,34.27,29.54,24.29805935,56.62323784,6.74052064,168.96762865,coffee
94.71,36.89,32.46,24.01338836,59.7158996,7.21454181,165.15473662,coffee
93.18,19.4,25.04,26.97364854,67.74885906,6.41904378,156.65741176,coffee
89.25,16.93,29.07,28.87498324,62.31103049,6.27310214,126.53374916,coffee
111.5,23.89,31.08,24.67818793,60.1080431,7.25392299,170.10552791,coffee
99.99,20.2,27.67,22.26274572,58.44254371,6.57098807,148.94456826,coffee
84.27,32.19,34.39,23.73621257,64.93411839,6.25660758,171.35886998,coffee
114.57,27.49,31.11,25.94021253,66.25577517,6.88339802,156.92285264,coffee
103.96,21.5,28.98,23.42328359,51.20477649,5.63056953,128.27137618,coffee
105.46,18.34,36.77,25.6797065,63.07592067,6.84203657,146.93873829,coffee
103.51,23.4,36.24,25.53528835,66.26864404,7.18758129,169.92278412,coffee
113.76,26.62,32.6,28.51033823,57.62853937,6.76278407,155.08589018,coffee
85.72,40.91,37.03,24.32605263,55.64007424,6.9284176,184.04211862,coffee
107.42,29.79,29.25,23.89126165,56.08834483,6.44593071,171.21741727,coffee
98.65,27.21,22.75,23.64414783,57.38460465,7.22122731,145.20887009,coffee
95.78,27.14,29.74,27.79892072,66.85051029,7.14851292,162.21690801,coffee
114.32,29.44,29.06,22.57703945,44.89477861,6.51472603,132.98856832,coffee
92.13,23.85,29.81,28.33344998,65.54217122,6.45840793,185.78472018,coffee
86.95,27.46,27.54,24.19526851,52.00424245,6.94966478,122.80445608,coffee
105.77,34.58,25.99,23.74654444,59.69097802,7.16635939,196.32731499,coffee
92.89,30.88,32.85,28.72908275,57.36254758,6.72318167,146.01006005,coffee
95.68,30.43,17.36,28.09120997,60.73019051,7.26096732,154.10524298,coffee
91.35,27.01,34.11,27.76116708,63.11577527,6.5590665,155.72914206,coffee
95.33,30.21,26.21,23.43239894,55.2920175,6.79895339,122.63717395,coffee
86.18,26.48,37.18,25.51181582,54.34327144,6.15384607,137.07379069,coffee
112.33,33.47,25.05,27.76389214,51.8025663,6.30248046,178.53857326,coffee
95.57,32.81,37.26,26.21299617,63.28891551,7.54636244,172.8737596,coffee
115.8,30.37,26.84,26.50146708,63.55021916,6.41175949,162.89509597,coffee
112.9,35.22,27.55,24.67429827,58.26096833,7.78431168,144.69614855,coffee
86.01,33.04,22.75,26.1854535,54.89716757,7.26820239,148.83410136,coffee
111.62,24.22,34.06,26.72963731,57.48845988,7.40617244,169.10483121,coffee
97.76,28.58,22.02,26.63984201,56.70604229,7.17364713,151.27717152,coffee
107.02,27.4,33.34,25.02931792,56.43576036,6.45515025,134.28062248,coffee
91.44,35.95,35.94,26.38029563,57.12193171,6.70594003,139.38455475,coffee
